gen,pop,iq,iq_b,truth,error
25394,385,110.7,91.6,8985,0.351
25395,386,110.8,91.6,8997,0.351
25396,389,110.8,91.6,8963,0.351
25397,390,110.9,91.6,8947,0.350
25398,390,110.7,91.6,8945,0.351
25399,388,110.8,91.6,8978,0.351
25400,388,110.9,91.6,8986,0.350
25401,387,111.0,91.6,9000,0.350
25402,385,111.0,91.6,8946,0.352
25403,387,111.0,91.6,9001,0.352
25404,387,110.9,91.6,8983,0.352
25405,388,110.9,91.6,9023,0.352
25406,389,110.8,91.6,9071,0.353
25407,391,110.8,91.6,9145,0.352
25408,390,110.8,91.6,9134,0.353
25409,390,110.7,91.6,9079,0.353
25410,390,110.8,91.6,9162,0.353
25411,388,110.8,91.6,9182,0.354
25412,389,110.9,91.6,9105,0.355
25413,388,110.9,91.6,9006,0.355
25414,387,111.0,91.6,9004,0.355
25415,388,110.9,91.6,8994,0.355
25416,389,110.9,91.6,8983,0.354
25417,392,111.0,91.6,9038,0.354
25418,391,111.1,91.6,9042,0.354
25419,391,111.1,91.6,9034,0.355
25420,391,111.1,91.6,9086,0.354
25421,392,111.0,91.6,9073,0.355
25422,393,111.1,91.6,9168,0.355
25423,396,111.2,91.6,9173,0.355
25424,396,111.2,91.6,9169,0.354
25425,395,111.3,91.6,9100,0.354
25426,395,111.5,91.6,9050,0.354
25427,398,111.5,91.6,9079,0.354
25428,398,111.5,91.6,9051,0.354
25429,398,111.5,91.6,9137,0.354
25430,397,111.3,91.6,9217,0.353
25431,397,111.4,91.6,9213,0.352
25432,398,111.4,91.6,9193,0.352
25433,401,111.3,91.6,9214,0.351
25434,401,111.3,91.6,9190,0.352
25435,401,111.3,91.6,9140,0.352
25436,401,111.4,91.6,9125,0.353
25437,399,111.4,91.6,9119,0.352
25438,396,111.3,91.6,9054,0.352
25439,395,111.3,91.6,9031,0.351
25440,393,111.3,91.6,9014,0.352
25441,393,111.4,91.6,9124,0.352
25442,393,111.5,91.6,9103,0.353
25443,392,111.5,91.6,9122,0.353
25444,388,111.5,91.6,9002,0.353
25445,386,111.4,91.6,9034,0.353
25446,384,111.5,91.6,9028,0.353
25447,381,111.6,91.6,8946,0.351
25448,378,111.6,91.6,8789,0.351
25449,377,111.7,91.6,8803,0.349
25450,377,111.6,91.6,8788,0.351
25451,376,111.4,91.6,8762,0.350
25452,373,111.3,91.6,8682,0.351
25453,377,111.1,91.6,8630,0.351
25454,377,111.1,91.6,8570,0.354
25455,376,111.2,91.6,8507,0.355
25456,376,111.2,91.6,8562,0.353
25457,376,111.1,91.6,8501,0.355
25458,374,111.2,91.6,8421,0.356
25459,371,111.1,91.6,8283,0.357
25460,369,111.0,91.6,8234,0.357
25461,370,111.0,91.6,8278,0.358
25462,369,110.8,91.6,8182,0.358
25463,368,111.0,91.6,8123,0.357
25464,368,111.0,91.6,8110,0.356
25465,371,111.1,91.6,8083,0.356
25466,369,111.3,91.6,8143,0.354
25467,367,111.2,91.6,8062,0.353
25468,366,111.3,91.6,7994,0.353
25469,365,111.3,91.6,8011,0.354
25470,364,111.3,91.6,7992,0.353
25471,363,111.5,91.6,7895,0.354
25472,363,111.5,91.6,7924,0.353
25473,364,111.5,91.6,7901,0.355
25474,366,111.6,91.6,7901,0.354
25475,367,111.6,91.6,7942,0.353
25476,365,111.7,91.6,7973,0.353
25477,366,111.9,91.6,7969,0.353
25478,367,112.0,91.7,7950,0.353
25479,367,111.9,91.7,8041,0.353
25480,368,112.0,91.7,7993,0.352
25481,365,112.0,91.7,7899,0.351
25482,365,112.1,91.7,7876,0.352
25483,363,112.2,91.7,7805,0.352
25484,361,112.2,91.7,7825,0.353
25485,358,112.1,91.7,7740,0.353
25486,359,112.1,91.7,7661,0.354
25487,363,112.1,91.7,7661,0.354
25488,363,112.2,91.7,7634,0.354
25489,363,112.1,91.7,7640,0.357
25490,366,112.1,91.7,7641,0.358
25491,367,112.0,91.7,7712,0.358
25492,370,112.0,91.7,7781,0.356
25493,373,112.1,91.7,7776,0.355
25494,372,112.0,91.7,7776,0.354
25495,372,112.0,91.7,7843,0.354
25496,373,112.0,91.7,7832,0.354
25497,373,112.0,91.7,7797,0.354
25498,373,111.9,91.7,7736,0.353
25499,370,112.1,91.7,7690,0.353
25500,367,112.2,91.7,7625,0.353
25501,368,112.1,91.7,7529,0.353
25502,368,112.1,91.7,7549,0.351
25503,366,112.2,91.7,7448,0.348
25504,365,112.3,91.7,7434,0.348
25505,364,112.2,91.7,7416,0.348
25506,364,112.2,91.7,7395,0.350
25507,364,112.2,91.7,7335,0.350
25508,363,111.9,91.7,7353,0.350
25509,363,112.2,91.7,7403,0.351
25510,362,112.1,91.7,7414,0.352
25511,362,112.1,91.7,7423,0.352
25512,364,112.1,91.7,7447,0.352
25513,366,112.1,91.7,7481,0.352
25514,370,112.1,91.7,7490,0.352
25515,371,112.1,91.7,7536,0.350
25516,369,112.1,91.7,7503,0.350
25517,372,112.0,91.7,7473,0.351
25518,373,112.0,91.7,7432,0.351
25519,373,111.9,91.7,7518,0.351
25520,374,111.8,91.7,7510,0.351
25521,376,111.9,91.7,7486,0.352
25522,377,111.9,91.7,7494,0.352
25523,376,111.9,91.7,7480,0.352
25524,374,111.8,91.7,7493,0.351
25525,374,111.7,91.7,7428,0.352
25526,375,111.8,91.7,7411,0.352
25527,376,111.7,91.7,7443,0.353
25528,374,111.8,91.7,7419,0.354
25529,375,111.8,91.7,7437,0.355
25530,373,111.9,91.7,7392,0.355
25531,374,112.0,91.7,7376,0.356
25532,376,112.0,91.7,7350,0.357
25533,377,112.1,91.7,7368,0.357
25534,378,112.1,91.7,7480,0.356
25535,378,112.1,91.7,7504,0.356
25536,379,112.2,91.7,7573,0.358
25537,378,112.2,91.7,7587,0.358
25538,379,112.2,91.7,7594,0.358
25539,381,112.2,91.7,7574,0.358
25540,380,112.1,91.7,7578,0.358
25541,380,112.1,91.7,7602,0.357
25542,380,112.3,91.7,7532,0.357
25543,381,112.2,91.7,7488,0.359
25544,384,112.1,91.7,7546,0.358
25545,385,112.0,91.7,7520,0.361
25546,387,112.0,91.7,7569,0.360
25547,388,112.0,91.7,7599,0.359
25548,386,112.0,91.7,7658,0.360
25549,389,112.0,91.7,7593,0.360
25550,390,111.9,91.7,7613,0.360
25551,393,111.9,91.7,7692,0.360
25552,392,111.8,91.7,7640,0.360
25553,394,111.8,91.7,7649,0.361
25554,394,111.7,91.7,7622,0.362
25555,395,111.7,91.7,7694,0.363
25556,394,111.6,91.7,7695,0.364
25557,400,111.5,91.7,7720,0.364
25558,400,111.5,91.7,7715,0.366
25559,402,111.6,91.7,7780,0.365
25560,402,111.6,91.7,7817,0.365
25561,402,111.6,91.7,7803,0.365
25562,403,111.7,91.7,7828,0.366
25563,404,111.6,91.7,7850,0.367
25564,402,111.6,91.7,7802,0.367
25565,402,111.5,91.7,7804,0.368
25566,401,111.5,91.7,7862,0.367
25567,404,111.6,91.7,7873,0.367
25568,402,111.6,91.7,7855,0.369
25569,401,111.5,91.7,7896,0.367
25570,396,111.7,91.7,7855,0.368
25571,396,111.7,91.7,7906,0.369
25572,398,111.6,91.7,7911,0.369
25573,400,111.5,91.7,7861,0.369
25574,398,111.5,91.7,7799,0.370
25575,399,111.5,91.7,7852,0.368
25576,398,111.6,91.7,7913,0.367
25577,397,111.7,91.7,7950,0.366
25578,397,111.7,91.7,8022,0.368
25579,395,111.6,91.7,7938,0.369
25580,394,111.7,91.7,7914,0.370
25581,391,111.6,91.7,7836,0.371
25582,390,111.6,91.7,7846,0.372
25583,391,111.7,91.7,7825,0.372
25584,391,111.7,91.7,7863,0.372
25585,390,111.6,91.7,7812,0.373
25586,388,111.5,91.7,7829,0.373
25587,392,111.5,91.7,7881,0.373
25588,392,111.6,91.7,7828,0.373
25589,392,111.6,91.7,7883,0.373
25590,392,111.5,91.7,7863,0.373
25591,391,111.5,91.7,7833,0.372
25592,389,111.4,91.7,7872,0.372
25593,389,111.6,91.7,7825,0.372
25594,386,111.6,91.7,7794,0.373
25595,387,111.6,91.7,7772,0.372
25596,389,111.6,91.7,7683,0.373
25597,387,111.6,91.7,7622,0.374
25598,385,111.6,91.7,7623,0.375
25599,384,111.7,91.7,7596,0.374
25600,382,111.7,91.7,7582,0.375
25601,382,111.7,91.7,7640,0.375
25602,383,111.6,91.7,7643,0.373
25603,380,111.6,91.7,7622,0.373
25604,383,111.6,91.7,7632,0.373
25605,383,111.7,91.7,7658,0.372
25606,385,111.7,91.7,7744,0.371
25607,387,111.8,91.7,7732,0.370
25608,386,111.9,91.7,7690,0.370
25609,385,111.8,91.7,7686,0.370
25610,386,111.8,91.7,7832,0.368
25611,387,111.9,91.7,7862,0.368
25612,385,111.9,91.7,7814,0.369
25613,384,111.9,91.7,7827,0.369
25614,383,111.8,91.7,7878,0.368
25615,386,111.9,91.7,7930,0.369
25616,385,111.8,91.7,8025,0.367
25617,385,111.8,91.7,7973,0.367
25618,385,111.8,91.7,7940,0.366
25619,385,111.8,91.7,7978,0.368
25620,386,111.7,91.7,8040,0.368
25621,388,111.7,91.7,8064,0.367
25622,388,111.6,91.7,8058,0.368
25623,387,111.7,91.7,8141,0.368
25624,386,111.6,91.7,8172,0.368
25625,386,111.7,91.7,8233,0.369
25626,388,111.6,91.7,8207,0.369
25627,387,111.5,91.7,8147,0.368
25628,388,111.6,91.7,8234,0.366
25629,387,111.6,91.7,8241,0.367
25630,387,111.8,91.7,8262,0.368
25631,391,111.7,91.7,8365,0.368
25632,389,111.8,91.7,8386,0.367
25633,390,111.8,91.7,8406,0.367
25634,389,111.9,91.7,8354,0.368
25635,388,111.9,91.7,8350,0.369
25636,388,111.9,91.7,8378,0.368
25637,388,111.9,91.7,8381,0.369
25638,389,111.9,91.7,8406,0.369
25639,388,112.0,91.7,8402,0.369
25640,389,111.9,91.7,8420,0.369
25641,389,111.8,91.7,8470,0.369
25642,389,111.8,91.7,8469,0.370
25643,388,111.8,91.7,8524,0.370
25644,390,111.7,91.7,8505,0.370
25645,391,111.7,91.7,8534,0.370
25646,393,111.6,91.7,8650,0.368
25647,396,111.6,91.7,8668,0.369
25648,395,111.5,91.7,8661,0.370
25649,394,111.6,91.7,8706,0.369
25650,398,111.7,91.7,8710,0.368
25651,400,111.6,91.7,8749,0.368
25652,400,111.8,91.7,8752,0.369
25653,398,111.8,91.7,8662,0.369
25654,395,111.8,91.7,8621,0.370
25655,394,111.9,91.7,8604,0.369
25656,393,111.9,91.7,8616,0.368
25657,392,111.9,91.7,8645,0.370
25658,391,112.0,91.7,8586,0.370
25659,391,112.0,91.7,8558,0.370
25660,393,112.0,91.7,8612,0.368
25661,392,112.2,91.7,8643,0.367
25662,393,112.2,91.7,8632,0.367
25663,393,112.3,91.7,8636,0.367
25664,392,112.3,91.7,8650,0.367
25665,389,112.2,91.7,8650,0.366
25666,388,112.1,91.7,8638,0.368
25667,390,112.0,91.7,8620,0.368
25668,390,112.1,91.7,8600,0.368
25669,392,112.1,91.7,8614,0.366
25670,392,112.0,91.7,8620,0.366
25671,390,112.0,91.7,8661,0.366
25672,388,112.1,91.7,8634,0.365
25673,388,112.1,91.7,8644,0.365
25674,388,112.1,91.7,8682,0.364
25675,387,112.2,91.7,8638,0.364
25676,387,112.1,91.7,8643,0.365
25677,387,112.2,91.7,8607,0.365
25678,386,112.1,91.7,8590,0.366
25679,390,112.0,91.7,8618,0.366
25680,388,112.1,91.7,8605,0.365
25681,390,112.1,91.7,8582,0.364
25682,387,112.1,91.7,8521,0.365
25683,387,112.1,91.7,8520,0.365
25684,387,112.0,91.7,8493,0.365
25685,387,112.0,91.7,8500,0.365
25686,386,112.1,91.7,8502,0.367
25687,383,112.0,91.7,8441,0.368
25688,385,111.7,91.7,8412,0.369
25689,384,112.0,91.7,8459,0.368
25690,382,111.9,91.7,8436,0.369
25691,383,111.9,91.7,8360,0.369
25692,383,111.8,91.7,8341,0.368
25693,381,111.7,91.7,8304,0.367
25694,379,111.8,91.7,8228,0.366
25695,379,111.8,91.7,8310,0.366
25696,379,112.0,91.7,8259,0.366
25697,380,111.9,91.7,8207,0.366
25698,379,111.8,91.7,8199,0.368
25699,377,111.9,91.7,8232,0.369
25700,378,111.9,91.7,8285,0.370
25701,379,111.9,91.7,8347,0.369
25702,382,111.9,91.7,8287,0.369
25703,382,112.0,91.7,8373,0.370
25704,381,112.0,91.7,8436,0.369
25705,384,111.9,91.7,8524,0.369
25706,384,111.8,91.7,8534,0.368
25707,385,111.8,91.7,8602,0.367
25708,386,111.8,91.7,8633,0.366
25709,385,111.7,91.7,8641,0.367
25710,383,111.8,91.7,8626,0.368
25711,383,111.7,91.7,8715,0.369
25712,382,111.8,91.7,8678,0.369
25713,381,111.9,91.7,8642,0.369
25714,376,111.9,91.7,8597,0.367
25715,378,111.8,91.7,8593,0.367
25716,378,111.8,91.7,8550,0.369
25717,377,111.7,91.7,8615,0.368
25718,376,111.7,91.7,8581,0.369
25719,378,111.8,91.7,8554,0.367
25720,377,111.7,91.7,8529,0.366
25721,378,111.6,91.7,8449,0.366
25722,377,111.7,91.7,8502,0.366
25723,378,111.7,91.7,8467,0.366
25724,377,111.7,91.7,8547,0.366
25725,377,111.6,91.7,8502,0.366
25726,376,111.5,91.7,8443,0.366
25727,374,111.4,91.7,8369,0.366
25728,374,111.4,91.7,8442,0.366
25729,376,111.2,91.7,8418,0.366
25730,377,111.2,91.7,8470,0.367
25731,376,111.2,91.7,8424,0.367
25732,376,111.2,91.7,8396,0.367
25733,376,111.2,91.7,8377,0.368
25734,377,111.1,91.7,8464,0.368
25735,377,111.1,91.7,8449,0.369
25736,376,110.9,91.7,8457,0.369
25737,374,110.8,91.7,8394,0.370
25738,375,110.8,91.7,8388,0.370
25739,377,110.7,91.7,8444,0.370
25740,378,110.7,91.7,8470,0.371
25741,378,110.6,91.7,8407,0.371
25742,378,110.7,91.7,8356,0.371
25743,378,110.7,91.7,8325,0.371
25744,377,110.6,91.7,8240,0.371
25745,377,110.6,91.7,8278,0.370
25746,375,110.5,91.7,8233,0.371
25747,374,110.6,91.7,8211,0.372
25748,373,110.5,91.7,8230,0.372
25749,372,110.4,91.7,8154,0.373
25750,372,110.4,91.8,8198,0.371
25751,374,110.5,91.8,8148,0.371
25752,376,110.5,91.8,8120,0.371
25753,377,110.5,91.8,8089,0.371
25754,378,110.5,91.8,8096,0.371
25755,376,110.6,91.8,8038,0.369
25756,377,110.4,91.8,8012,0.369
25757,372,110.5,91.8,7885,0.369
25758,373,110.5,91.8,7822,0.370
25759,371,110.5,91.8,7833,0.369
25760,370,110.5,91.8,7859,0.369
25761,369,110.5,91.8,7797,0.369
25762,368,110.6,91.8,7862,0.367
25763,367,110.6,91.8,7881,0.366
25764,367,110.5,91.8,7925,0.367
25765,371,110.3,91.8,8012,0.366
25766,373,110.3,91.8,8062,0.366
25767,370,110.3,91.8,8083,0.367
25768,372,110.4,91.8,8118,0.368
25769,373,110.3,91.8,8065,0.368
25770,374,110.3,91.8,8086,0.367
25771,374,110.2,91.8,8062,0.368
25772,375,110.3,91.8,7979,0.368
25773,371,110.3,91.8,7901,0.368
25774,370,110.4,91.8,7872,0.366
25775,376,110.5,91.8,7923,0.366
25776,374,110.4,91.8,7925,0.366
25777,376,110.5,91.8,7974,0.367
25778,377,110.4,91.8,7975,0.366
25779,378,110.2,91.8,8080,0.365
25780,378,110.2,91.8,8113,0.365
25781,379,110.3,91.8,8113,0.364
25782,379,110.2,91.8,8085,0.365
25783,379,110.1,91.8,8129,0.364
25784,377,110.2,91.8,8148,0.364
25785,377,110.1,91.8,8147,0.365
25786,378,110.1,91.8,8200,0.366
25787,375,110.0,91.8,8158,0.368
25788,376,110.0,91.8,8125,0.369
25789,377,109.9,91.8,8143,0.369
25790,375,109.7,91.8,8123,0.370
25791,375,109.7,91.8,8062,0.370
25792,376,109.8,91.8,8094,0.370
25793,379,109.6,91.8,8158,0.370
25794,380,109.6,91.8,8144,0.370
25795,380,109.6,91.8,8164,0.371
25796,379,109.5,91.8,8102,0.370
25797,377,109.5,91.8,8142,0.371
25798,377,109.4,91.8,8136,0.372
25799,379,109.5,91.8,8309,0.371
25800,381,109.5,91.8,8301,0.371
25801,380,109.5,91.8,8294,0.371
25802,380,109.6,91.8,8284,0.372
25803,380,109.7,91.8,8337,0.371
25804,378,109.7,91.8,8265,0.372
25805,376,109.7,91.8,8238,0.372
25806,376,109.6,91.8,8203,0.372
25807,373,109.5,91.8,8211,0.373
25808,371,109.5,91.8,8198,0.374
25809,371,109.5,91.8,8181,0.373
25810,372,109.5,91.8,8231,0.372
25811,375,109.4,91.8,8197,0.372
25812,377,109.4,91.8,8166,0.373
25813,380,109.4,91.8,8223,0.372
25814,383,109.3,91.8,8235,0.373
25815,383,109.3,91.8,8271,0.372
25816,383,109.3,91.8,8267,0.373
25817,381,109.3,91.8,8210,0.374
25818,379,109.4,91.8,8156,0.374
25819,378,109.4,91.8,8252,0.375
25820,377,109.5,91.8,8219,0.375
25821,376,109.5,91.8,8161,0.375
25822,376,109.5,91.8,8110,0.374
25823,378,109.4,91.8,8105,0.374
25824,377,109.4,91.8,8108,0.374
25825,379,109.2,91.8,8102,0.375
25826,377,109.3,91.8,8074,0.378
25827,375,109.2,91.8,8018,0.379
25828,379,109.0,91.8,7993,0.380
25829,383,109.2,91.8,8005,0.381
25830,383,109.2,91.8,7956,0.381
25831,381,109.3,91.8,7912,0.381
25832,379,109.2,91.8,7879,0.382
25833,380,109.1,91.8,7811,0.382
25834,381,109.0,91.8,7829,0.382
25835,383,109.0,91.8,7830,0.381
25836,385,108.9,91.8,7796,0.381
25837,386,108.9,91.8,7875,0.381
25838,385,108.9,91.8,7858,0.382
25839,385,108.9,91.8,7834,0.381
25840,388,108.9,91.8,7816,0.381
25841,391,109.0,91.8,7913,0.379
25842,392,109.1,91.8,8019,0.378
25843,394,109.2,91.8,8062,0.377
25844,394,109.1,91.8,8038,0.378
25845,392,109.2,91.8,8041,0.377
25846,391,109.3,91.8,8041,0.378
25847,393,109.2,91.8,8003,0.379
25848,391,109.3,91.8,7995,0.378
25849,393,109.3,91.8,8053,0.378
25850,392,109.3,91.8,8004,0.379
25851,389,109.3,91.8,7939,0.380
25852,387,109.3,91.8,7878,0.380
25853,385,109.4,91.8,7797,0.380
25854,387,109.5,91.8,7819,0.379
25855,387,109.4,91.8,7798,0.379
25856,388,109.4,91.8,7866,0.379
25857,388,109.3,91.8,7989,0.379
25858,388,109.3,91.8,8018,0.378
25859,389,109.2,91.8,8022,0.377
25860,388,109.1,91.8,8087,0.377
25861,387,109.1,91.8,8140,0.376
25862,384,109.1,91.8,8106,0.377
25863,385,109.1,91.8,8196,0.378
25864,390,109.0,91.8,8297,0.378
25865,391,108.9,91.8,8484,0.378
25866,391,108.9,91.8,8626,0.376
25867,389,109.0,91.8,8587,0.377
25868,387,109.0,91.8,8495,0.378
25869,388,108.9,91.8,8550,0.377
25870,388,109.0,91.8,8503,0.377
25871,387,108.9,91.8,8507,0.377
25872,386,109.0,91.8,8487,0.377
25873,386,109.0,91.8,8487,0.377
25874,385,109.0,91.8,8538,0.377
25875,383,109.0,91.8,8541,0.377
25876,384,108.9,91.8,8574,0.377
25877,386,108.8,91.8,8545,0.377
25878,385,108.9,91.8,8529,0.376
25879,384,108.9,91.8,8469,0.377
25880,384,108.7,91.8,8507,0.378
25881,385,108.8,91.8,8432,0.378
25882,383,108.7,91.8,8435,0.378
25883,382,108.7,91.8,8390,0.378
25884,386,108.8,91.8,8480,0.377
25885,387,108.8,91.8,8509,0.377
25886,385,108.8,91.8,8489,0.377
25887,386,108.8,91.8,8473,0.377
25888,388,109.0,91.8,8478,0.377
25889,387,108.9,91.8,8406,0.377
25890,388,109.0,91.8,8444,0.376
25891,387,109.0,91.8,8450,0.377
25892,387,109.2,91.8,8412,0.376
25893,392,109.3,91.8,8469,0.375
25894,392,109.3,91.8,8460,0.375
25895,395,109.2,91.8,8516,0.375
25896,397,109.3,91.8,8493,0.375
25897,394,109.3,91.8,8419,0.375
25898,394,109.2,91.8,8423,0.376
25899,396,109.4,91.8,8397,0.376
25900,395,109.4,91.8,8400,0.377
25901,397,109.5,91.8,8423,0.376
25902,395,109.4,91.8,8357,0.379
25903,394,109.3,91.8,8272,0.379
25904,394,109.4,91.8,8256,0.380
25905,392,109.5,91.8,8258,0.380
25906,391,109.5,91.8,8271,0.380
25907,389,109.5,91.8,8204,0.380
25908,388,109.5,91.8,8166,0.381
25909,388,109.6,91.8,8175,0.382
25910,390,109.6,91.8,8243,0.382
25911,389,109.6,91.8,8252,0.384
25912,390,109.7,91.8,8269,0.383
25913,390,109.8,91.8,8258,0.385
25914,390,109.8,91.8,8354,0.385
25915,388,109.8,91.8,8259,0.384
25916,386,109.8,91.8,8225,0.385
25917,387,109.9,91.8,8265,0.384
25918,387,109.9,91.8,8217,0.384
25919,384,110.0,91.8,8185,0.385
25920,385,109.8,91.8,8210,0.386
25921,383,109.8,91.8,8208,0.388
25922,386,109.8,91.8,8266,0.388
25923,385,109.9,91.8,8230,0.387
25924,387,109.8,91.8,8233,0.388
25925,385,109.8,91.8,8268,0.387
25926,385,109.9,91.8,8267,0.387
25927,386,109.7,91.8,8217,0.387
25928,387,109.7,91.8,8254,0.387
25929,387,109.9,91.8,8222,0.388
25930,386,110.0,91.8,8184,0.389
25931,387,109.8,91.8,8264,0.386
25932,385,109.9,91.8,8299,0.385
25933,387,109.9,91.8,8264,0.385
25934,384,109.7,91.8,8299,0.384
25935,388,109.8,91.8,8279,0.385
25936,389,110.0,91.8,8344,0.384
25937,390,110.1,91.8,8369,0.384
25938,392,110.1,91.8,8322,0.384
25939,391,110.2,91.8,8273,0.383
25940,391,110.2,91.8,8257,0.382
25941,389,110.2,91.8,8200,0.383
25942,388,110.2,91.8,8169,0.383
25943,388,110.2,91.8,8148,0.383
25944,388,110.3,91.8,8094,0.383
25945,390,110.3,91.8,8125,0.383
25946,389,110.4,91.8,8178,0.383
25947,387,110.3,91.8,8185,0.383
25948,387,110.5,91.8,8194,0.383
25949,387,110.6,91.8,8190,0.383
25950,389,110.6,91.8,8179,0.383
25951,386,110.6,91.8,8170,0.382
25952,384,110.5,91.8,8114,0.381
25953,382,110.6,91.8,8110,0.383
25954,379,110.6,91.8,8043,0.384
25955,380,110.5,91.8,7992,0.384
25956,381,110.5,91.8,7965,0.384
25957,382,110.5,91.8,7986,0.385
25958,380,110.5,91.8,7935,0.385
25959,379,110.5,91.8,7902,0.386
25960,380,110.5,91.8,7879,0.386
25961,382,110.6,91.8,7904,0.385
25962,384,110.7,91.8,7926,0.386
25963,385,110.6,91.8,7992,0.386
25964,384,110.7,91.8,8050,0.386
25965,381,110.7,91.8,8020,0.386
25966,380,110.9,91.8,7936,0.385
25967,382,111.1,91.8,7955,0.387
25968,384,111.0,91.8,8042,0.387
25969,383,111.0,91.8,8039,0.387
25970,381,111.0,91.8,8040,0.386
25971,382,111.1,91.8,8140,0.385
25972,380,111.2,91.8,8039,0.385
25973,382,111.1,91.8,8092,0.386
25974,383,111.0,91.8,8145,0.386
25975,383,110.9,91.8,8110,0.386
25976,384,110.9,91.8,8073,0.387
25977,385,110.9,91.8,8073,0.387
25978,383,111.1,91.8,8097,0.386
25979,383,111.0,91.8,8051,0.387
25980,382,111.0,91.8,8018,0.387
25981,381,111.0,91.8,8095,0.387
25982,379,111.1,91.8,8105,0.386
25983,379,111.2,91.8,8092,0.386
25984,381,111.1,91.8,8130,0.386
25985,380,111.2,91.8,8142,0.386
25986,379,111.2,91.8,8137,0.385
25987,381,111.2,91.8,8164,0.385
25988,383,111.2,91.8,8145,0.385
25989,382,111.3,91.8,8189,0.383
25990,384,111.4,91.8,8228,0.381
25991,382,111.4,91.8,8253,0.381
25992,383,111.5,91.8,8306,0.380
25993,382,111.6,91.8,8332,0.379
25994,382,111.6,91.8,8234,0.380
25995,381,111.5,91.8,8182,0.380
25996,383,111.5,91.8,8200,0.382
25997,382,111.7,91.8,8211,0.383
25998,380,111.7,91.8,8290,0.383
25999,382,111.7,91.8,8298,0.384
26000,381,111.8,91.8,8282,0.384
26001,381,111.7,91.8,8351,0.383
26002,381,111.6,91.8,8428,0.384
26003,385,111.7,91.8,8447,0.384
26004,386,111.6,91.8,8438,0.384
26005,387,111.6,91.8,8523,0.385
26006,387,111.7,91.8,8488,0.385
26007,387,111.7,91.8,8489,0.385
26008,389,111.6,91.8,8505,0.385
26009,389,111.6,91.8,8543,0.385
26010,390,111.5,91.8,8583,0.385
26011,387,111.6,91.8,8520,0.384
26012,386,111.7,91.8,8523,0.383
26013,384,111.6,91.8,8420,0.384
26014,384,111.6,91.8,8414,0.384
26015,383,111.6,91.8,8347,0.385
26016,382,111.7,91.8,8303,0.386
26017,387,111.7,91.8,8274,0.387
26018,386,111.6,91.8,8314,0.386
26019,386,111.5,91.8,8388,0.386
26020,386,111.5,91.8,8419,0.386
26021,388,111.6,91.8,8407,0.386
26022,387,111.7,91.8,8385,0.386
26023,385,111.8,91.8,8328,0.386
26024,386,111.9,91.8,8327,0.386
26025,386,111.9,91.8,8325,0.386
26026,385,111.8,91.8,8287,0.387
26027,385,111.8,91.8,8316,0.386
26028,382,111.9,91.8,8213,0.388
26029,379,111.9,91.8,8166,0.389
26030,377,111.8,91.8,8130,0.389
26031,378,111.8,91.8,8178,0.387
26032,378,111.7,91.8,8190,0.387
26033,378,111.9,91.8,8198,0.387
26034,378,112.0,91.8,8226,0.386
26035,377,112.1,91.8,8178,0.387
26036,376,112.2,91.8,8209,0.386
26037,375,112.2,91.8,8160,0.386
26038,378,112.2,91.8,8146,0.386
26039,377,112.2,91.8,8188,0.387
26040,375,112.3,91.8,8120,0.387
26041,373,112.2,91.8,8075,0.389
26042,371,112.3,91.9,8077,0.388
26043,370,112.2,91.9,8004,0.388
26044,368,112.1,91.9,7938,0.389
26045,369,112.1,91.9,7927,0.389
26046,371,112.1,91.9,7983,0.389
26047,368,112.0,91.9,8017,0.388
26048,367,112.0,91.9,8098,0.388
26049,369,112.2,91.9,8107,0.390
26050,368,112.2,91.9,8061,0.391
26051,369,112.1,91.9,8164,0.391
26052,367,112.0,91.9,8149,0.391
26053,368,112.0,91.9,8143,0.392
26054,368,111.9,91.9,8127,0.391
26055,368,111.9,91.9,8138,0.392
26056,369,111.8,91.9,8141,0.392
26057,369,112.0,91.9,8101,0.392
26058,370,111.9,91.9,8154,0.392
26059,371,112.0,91.9,8149,0.391
26060,371,112.1,91.9,8154,0.391
26061,372,112.1,91.9,8181,0.392
26062,372,112.1,91.9,8268,0.392
26063,372,112.1,91.9,8230,0.392
26064,369,112.2,91.9,8103,0.392
26065,370,112.2,91.9,8142,0.393
26066,368,112.2,91.9,8176,0.393
26067,368,112.2,91.9,8175,0.394
26068,370,112.2,91.9,8189,0.394
26069,369,112.3,91.9,8221,0.393
26070,369,112.3,91.9,8218,0.393
26071,367,112.3,91.9,8268,0.392
26072,367,112.3,91.9,8299,0.392
26073,370,112.3,91.9,8280,0.392
26074,371,112.3,91.9,8355,0.392
26075,372,112.3,91.9,8396,0.391
26076,376,112.3,91.9,8415,0.390
26077,377,112.5,91.9,8383,0.389
26078,380,112.5,91.9,8378,0.389
26079,380,112.5,91.9,8399,0.390
26080,379,112.5,91.9,8475,0.390
26081,377,112.5,91.9,8487,0.392
26082,377,112.6,91.9,8511,0.391
26083,377,112.6,91.9,8556,0.390
26084,376,112.6,91.9,8539,0.390
26085,375,112.7,91.9,8505,0.390
26086,376,112.7,91.9,8547,0.391
26087,374,112.6,91.9,8493,0.392
26088,374,112.6,91.9,8509,0.393
26089,374,112.5,91.9,8481,0.394
26090,375,112.4,91.9,8474,0.393
26091,374,112.3,91.9,8438,0.394
26092,373,112.3,91.9,8446,0.393
